player_sum,dealer_showing,soft,double_possible,split_possible,true_count,action,return
4,2,False,True,True,-5,stand,-1.0
4,2,False,True,True,-5,draw,-0.417375
4,2,False,True,True,-5,double,0.0
4,2,False,True,True,-5,split,3.8789804054054056
4,2,False,True,True,-4,stand,-1.0
4,2,False,True,True,-4,draw,-0.223902
4,2,False,True,True,-4,double,0.5925925925925926
4,2,False,True,True,-4,split,3.568391957264958
4,2,False,True,True,-3,stand,-1.0
4,2,False,True,True,-3,draw,-0.19150199999999998
4,2,False,True,True,-3,double,-0.16666666666666666
4,2,False,True,True,-3,split,3.5597590630952385
4,2,False,True,True,-2,stand,-1.0
4,2,False,True,True,-2,draw,-0.11627333333333331
4,2,False,True,True,-2,double,0.0
4,2,False,True,True,-2,split,2.9802585633065037
4,2,False,True,True,-1,stand,-1.0
4,2,False,True,True,-1,draw,-0.20916000000000004
4,2,False,True,True,-1,double,0.34782608695652173
4,2,False,True,True,-1,split,2.989418243771969
4,2,False,True,True,0,stand,-1.0
4,2,False,True,True,0,draw,-0.19782000000000002
4,2,False,True,True,0,double,0.6534090909090909
4,2,False,True,True,0,split,3.1688916788002826
4,2,False,True,True,1,stand,-1.0
4,2,False,True,True,1,draw,-0.024947368421052635
4,2,False,True,True,1,double,0.47058823529411764
4,2,False,True,True,1,split,3.0677931920807326
4,2,False,True,True,2,stand,-1.0
4,2,False,True,True,2,draw,-0.2969666666666666
4,2,False,True,True,2,double,0.32786885245901637
4,2,False,True,True,2,split,3.4335653138616076
4,2,False,True,True,3,stand,-1.0
4,2,False,True,True,3,draw,-0.08263636363636362
4,2,False,True,True,3,double,-0.46153846153846156
4,2,False,True,True,3,split,3.4940536287494606
4,2,False,True,True,4,stand,-1.0
4,2,False,True,True,4,draw,-0.14469230769230768
4,2,False,True,True,4,double,0.3157894736842105
4,2,False,True,True,4,split,3.2254941053485475
4,2,False,True,True,5,stand,-1.0
4,2,False,True,True,5,draw,-0.369
4,2,False,True,True,5,double,0.9149797570850202
4,2,False,True,True,5,split,0.059511111111111216
4,2,False,True,False,-5,stand,-0.09999999999999998
4,2,False,True,False,-5,draw,0
4,2,False,True,False,-5,double,-2.0
