player_sum,dealer_showing,soft,double_possible,split_possible,action,return
5,7,False,False,False,stand,0
5,7,False,False,False,draw,0
5,8,False,True,False,stand,-0.7717847793084828
5,8,False,True,False,draw,-0.26108918324972435
5,8,False,True,False,double,-1.0521260801430805
5,8,False,False,False,stand,0
5,8,False,False,False,draw,0
5,9,False,True,False,stand,-0.8442755998755244
5,9,False,True,False,draw,-0.19322558398833764
5,9,False,True,False,double,-1.4772560891180357
5,9,False,False,False,stand,0
5,9,False,False,False,draw,0
5,10,False,True,False,stand,-0.5784269424288769
5,10,False,True,False,draw,-0.3853548021596946
5,10,False,True,False,double,-1.304711248937818
5,10,False,False,False,stand,0
5,10,False,False,False,draw,0
5,11,False,True,False,stand,-0.7324568609617395
5,11,False,True,False,draw,-0.34433601591711493
5,11,False,True,False,double,-1.2563914202864086
5,11,False,False,False,stand,0
5,11,False,False,False,draw,0
6,2,False,True,True,stand,-0.4799690797574997
6,2,False,True,True,draw,-0.11093912102636488
6,2,False,True,True,double,-0.5714485272099622
6,2,False,True,True,split,-0.23783046558268045
6,2,False,True,False,stand,-0.2414851891514573
6,2,False,True,False,draw,-0.14208843559795264
6,2,False,True,False,double,-0.7944085841854911
6,2,False,False,True,stand,0
6,2,False,False,True,draw,0
6,2,False,False,True,split,0
6,2,False,False,False,stand,-0.32897324749220735
6,2,False,False,False,draw,-0.2577778436495648
6,3,False,True,True,stand,-0.3483804216035043
6,3,False,True,True,draw,-0.06492256098909932
6,3,False,True,True,double,-0.8199865398252418
6,3,False,True,True,split,-0.06854563386847762
6,3,False,True,False,stand,-0.051959154293830856
6,3,False,True,False,draw,-0.19134245341963005
6,3,False,True,False,double,-1.2896953575176897
6,3,False,False,True,stand,0
6,3,False,False,True,draw,0
6,3,False,False,True,split,0
6,3,False,False,False,stand,-0.3567640160349572
6,3,False,False,False,draw,-0.08736561177696565
6,4,False,True,True,stand,-0.5169693709589143
6,4,False,True,True,draw,-0.12495293829795086
6,4,False,True,True,double,-0.6336548725211166
6,4,False,True,True,split,0.06377823565871696
6,4,False,True,False,stand,-0.5797774615408317
6,4,False,True,False,draw,-0.16464545104709105
6,4,False,True,False,double,-0.4180194415801147
6,4,False,False,True,stand,0
6,4,False,False,True,draw,0
6,4,False,False,True,split,0
6,4,False,False,False,stand,-0.30455969491392465
6,4,False,False,False,draw,-0.14895745503120073
6,5,False,True,True,stand,-0.1594714450842033
6,5,False,True,True,draw,0.12176535960857308
6,5,False,True,True,double,-0.27524276309477863
6,5,False,True,True,split,-0.5397700461461444
6,5,False,True,False,stand,-0.20164807974120785
6,5,False,True,False,draw,-0.11670864610633153
6,5,False,True,False,double,0.2855842633549355
6,5,False,False,True,stand,0
6,5,False,False,True,draw,0
6,5,False,False,True,split,0
6,5,False,False,False,stand,0.0027330292981352228
6,5,False,False,False,draw,-0.11177278096631148
6,6,False,True,True,stand,-0.18440644592046523
6,6,False,True,True,draw,0.0345045072473883
6,6,False,True,True,double,-0.2319248211237644
6,6,False,True,True,split,-0.03337150331722022
6,6,False,True,False,stand,-0.47386737264491813
6,6,False,True,False,draw,0.002104292886302245
6,6,False,True,False,double,-0.2700051050377961
6,6,False,False,True,stand,0
6,6,False,False,True,draw,0
6,6,False,False,True,split,0
6,6,False,False,False,stand,-0.19606682317460927
6,6,False,False,False,draw,0.10984459608490642
6,7,False,True,True,stand,-0.10324221670168428
6,7,False,True,True,draw,-0.22451824376527832
6,7,False,True,True,double,-1.2537585042211115
6,7,False,True,True,split,-0.3143984210643793
6,7,False,True,False,stand,-0.4437718719546425
6,7,False,True,False,draw,-0.06917727051250097
6,7,False,True,False,double,-1.0788283787095416
6,7,False,False,True,stand,0
6,7,False,False,True,draw,0
6,7,False,False,True,split,0
6,7,False,False,False,stand,-0.4634935372746777
6,7,False,False,False,draw,-0.21075022173111788
6,8,False,True,True,stand,-0.5453537250324662
6,8,False,True,True,draw,-0.18399735912402226
6,8,False,True,True,double,-1.3718243548900604
6,8,False,True,True,split,-0.6675415096410066
6,8,False,True,False,stand,-0.8455557620174448
6,8,False,True,False,draw,-0.25345079855944097
6,8,False,True,False,double,-0.6120654194085313
6,8,False,False,True,stand,0
6,8,False,False,True,draw,0
6,8,False,False,True,split,0
6,8,False,False,False,stand,-0.550332651876679
6,8,False,False,False,draw,-0.214253133831608
