player_sum,dealer_showing,soft,double_possible,split_possible,action,return
7,5,False,False,False,draw,0.03188270289413557
7,6,False,True,False,stand,-0.14771466314398943
7,6,False,True,False,draw,0.02465696632002869
7,6,False,True,False,double,-0.03915563823697767
7,6,False,False,False,stand,-0.2014
7,6,False,False,False,draw,0.024590742545454538
7,7,False,True,False,stand,-0.4593015037593985
7,7,False,True,False,draw,-0.09053950772596747
7,7,False,True,False,double,-0.609090841399851
7,7,False,False,False,stand,-0.42093023255813955
7,7,False,False,False,draw,-0.11767378971654582
7,8,False,True,False,stand,-0.5172783346183502
7,8,False,True,False,draw,-0.2190629735954594
7,8,False,True,False,double,-0.7858687815428983
7,8,False,False,False,stand,-0.5402298850574713
7,8,False,False,False,draw,-0.2475231451905626
7,9,False,True,False,stand,-0.5599629903774982
7,9,False,True,False,draw,-0.2786966068385466
7,9,False,True,False,double,-1.035615207373272
7,9,False,False,False,stand,-0.3623376623376623
7,9,False,False,False,draw,-0.25993230816831686
7,10,False,True,False,stand,-0.5915396085740914
7,10,False,True,False,draw,-0.3367155986193362
7,10,False,True,False,double,-1.05458024216798
7,10,False,False,False,stand,-0.6185975609756098
7,10,False,False,False,draw,-0.34201494209039557
7,11,False,True,False,stand,-0.781811320754717
7,11,False,True,False,draw,-0.44611778310496064
7,11,False,True,False,double,-1.325861003861004
7,11,False,False,False,stand,-0.7608695652173914
7,11,False,False,False,draw,-0.4407690693641619
8,2,False,True,True,stand,-0.2222222222222222
8,2,False,True,True,draw,-0.055878914405010444
8,2,False,True,True,double,-0.18402426693629928
8,2,False,True,True,split,-0.15740768670675706
8,2,False,True,False,stand,-0.3171087689713322
8,2,False,True,False,draw,-0.03532948007308085
8,2,False,True,False,double,-0.1148668941979522
8,2,False,False,True,stand,0
8,2,False,False,True,draw,0
8,2,False,False,True,split,0
8,2,False,False,False,stand,-0.37171717171717167
8,2,False,False,False,draw,-0.03676607083563918
8,3,False,True,True,stand,-0.24468085106382978
8,3,False,True,True,draw,-0.018358788093550675
8,3,False,True,True,double,-0.054110301768990635
8,3,False,True,True,split,-0.0746026123404255
8,3,False,True,False,stand,-0.2587333612040134
8,3,False,True,False,draw,-0.005902366975357086
8,3,False,True,False,double,-0.1070857726344452
8,3,False,False,True,stand,0
8,3,False,False,True,draw,0
8,3,False,False,True,split,0
8,3,False,False,False,stand,-0.34176991150442476
8,3,False,False,False,draw,-0.016803283364661654
8,4,False,True,True,stand,-0.058823529411764705
8,4,False,True,True,draw,0.06991331269349846
8,4,False,True,True,double,0.01529051987767584
8,4,False,True,True,split,-0.07729578947368422
8,4,False,True,False,stand,-0.16404250720461094
8,4,False,True,False,draw,0.05236767257510293
8,4,False,True,False,double,0.01334985444743935
8,4,False,False,True,stand,0
8,4,False,False,True,draw,0
8,4,False,False,True,split,0
8,4,False,False,False,stand,-0.21333333333333332
8,4,False,False,False,draw,0.025810630985915496
8,5,False,True,True,stand,-0.14745308310991956
8,5,False,True,True,draw,0.026116071428571426
8,5,False,True,True,double,0.20244981286151753
8,5,False,True,True,split,0.12236885051813473
8,5,False,True,False,stand,-0.07953061224489795
8,5,False,True,False,draw,0.09399682203389831
8,5,False,True,False,double,0.151527275914456
8,5,False,False,True,stand,0
8,5,False,False,True,draw,0
8,5,False,False,True,split,0
8,5,False,False,False,stand,0.00010050251256281193
8,5,False,False,False,draw,0.08629833677259596
8,6,False,True,True,stand,-0.01834862385321101
8,6,False,True,True,draw,0.08398564593301436
